"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","空フィールドで描画エラーが起きないこと","ユニットテスト","Sun Feb 15 09:37:20 UTC 2026","passed","Sun Feb 15 09:37:20 UTC 2026","","Client","",""
"","1","バッファ行にあるピースの描画で drawRow < 0 のセルがスキップされること","ユニットテスト","Sun Feb 15 09:37:20 UTC 2026","passed","Sun Feb 15 09:37:20 UTC 2026","","Client","",""
"","0","不正な状態遷移が拒否されること (Ready → Finished)","ユニットテスト","Sun Feb 15 09:37:28 UTC 2026","passed","Sun Feb 15 09:37:28 UTC 2026","","Server","",""
"","0","cancel() でキュー以上の値を指定するとキューが0になること","ユニットテスト","Sun Feb 15 09:37:25 UTC 2026","passed","Sun Feb 15 09:37:25 UTC 2026","","Client","",""
"","1","再接続でタイマーがクリアされること","ユニットテスト","Sun Feb 15 09:37:28 UTC 2026","passed","Sun Feb 15 09:37:28 UTC 2026","","Server","",""
"","0","level 0 is the slowest (1000ms)","ユニットテスト","Sun Feb 15 09:37:17 UTC 2026","passed","Sun Feb 15 09:37:17 UTC 2026","","Shared","",""
"","270","ニックネーム17文字でエラーが表示されること","chromium","Sun Feb 15 09:51:40 UTC 2026","passed","Sun Feb 15 09:51:40 UTC 2026","TopPage — ニックネームバリデーション","top-page-validation.spec.ts","",""
"","5419","勝者にWINが表示されること","chromium","Sun Feb 15 09:48:15 UTC 2026","passed","Sun Feb 15 09:48:21 UTC 2026","Game Over — Result画面","game-over.spec.ts","",""
"","0","マッチメイキング待機中の切断でキューから削除されること","ユニットテスト","Sun Feb 15 09:37:28 UTC 2026","passed","Sun Feb 15 09:37:28 UTC 2026","","Server","",""
"","1","両者のリマッチ要求でルームが Waiting 状態に戻ること","ユニットテスト","Sun Feb 15 09:37:28 UTC 2026","passed","Sun Feb 15 09:37:28 UTC 2026","","Server","",""
"","1","ArrowRight と ""d"" で同様にDASが継続すること","ユニットテスト","Sun Feb 15 09:37:19 UTC 2026","passed","Sun Feb 15 09:37:19 UTC 2026","","Client","",""
"","775","両者Readyでカウントダウンが開始されること","chromium","Sun Feb 15 09:48:39 UTC 2026","passed","Sun Feb 15 09:48:39 UTC 2026","Lobby — ルーム作成→参加→Ready フロー","lobby.spec.ts","",""
"","6026","F-4: リマッチ拒否後にルーム作成で別の相手と対戦","chromium","Sun Feb 15 09:50:52 UTC 2026","passed","Sun Feb 15 09:50:58 UTC 2026","Rematch Variations — リマッチバリエーション","rematch-variations.spec.ts","",""
"","1","Dependency Audit: 1 finding(s)","npm audit","Sun Feb 15 09:37:12 UTC 2026","passed","Sun Feb 15 09:37:12 UTC 2026","","Summary","",""
"","1","allows once-per-press actions to fire again","ユニットテスト","Sun Feb 15 09:37:19 UTC 2026","passed","Sun Feb 15 09:37:19 UTC 2026","","Client","",""
"","1","Code Smells: 16","SonarCloud","Sun Feb 15 09:38:36 UTC 2026","passed","Sun Feb 15 09:38:36 UTC 2026","","Maintainability","",""
"","1","セッションが終了済みの場合は何もしないこと","ユニットテスト","Sun Feb 15 09:37:28 UTC 2026","passed","Sun Feb 15 09:37:28 UTC 2026","","Server","",""
"","1","LinesCleared(4) で相手に4おじゃまが送られること","ユニットテスト","Sun Feb 15 09:37:28 UTC 2026","passed","Sun Feb 15 09:37:28 UTC 2026","","Server","",""
"","1","ブロックがあるセルで fillRect が追加で呼ばれること","ユニットテスト","Sun Feb 15 09:37:20 UTC 2026","passed","Sun Feb 15 09:37:20 UTC 2026","","Client","",""
"","334","再戦ボタンクリックで RequestRematch が送信されること","ユニットテスト","Sun Feb 15 09:37:24 UTC 2026","passed","Sun Feb 15 09:37:24 UTC 2026","","Client","",""
"","0","pressing "" "" returns hardDrop","ユニットテスト","Sun Feb 15 09:37:19 UTC 2026","passed","Sun Feb 15 09:37:19 UTC 2026","","Client","",""
"","1","sendGameOver が送信されること","ユニットテスト","Sun Feb 15 09:37:19 UTC 2026","passed","Sun Feb 15 09:37:19 UTC 2026","","Client","",""
"","0","pushes existing blocks upward","ユニットテスト","Sun Feb 15 09:37:21 UTC 2026","passed","Sun Feb 15 09:37:21 UTC 2026","","Client","",""
"","1","I wall kick has all 8 transitions","ユニットテスト","Sun Feb 15 09:37:25 UTC 2026","passed","Sun Feb 15 09:37:25 UTC 2026","","Client","",""
"","1","adds garbage lines at the bottom with a hole","ユニットテスト","Sun Feb 15 09:37:21 UTC 2026","passed","Sun Feb 15 09:37:21 UTC 2026","","Client","",""
"","0","lockPiece: current が null のとき早期リターンすること","ユニットテスト","Sun Feb 15 09:37:19 UTC 2026","passed","Sun Feb 15 09:37:19 UTC 2026","","Client","",""
"","5416","敗者にLOSEが表示されること","chromium","Sun Feb 15 09:48:10 UTC 2026","passed","Sun Feb 15 09:48:15 UTC 2026","Game Over — Result画面","game-over.spec.ts","",""
"","1","[FAIL] Max Potential First Input Delay","Lighthouse","Sun Feb 15 09:39:03 UTC 2026","failed","Sun Feb 15 09:39:03 UTC 2026","","Failed Audits","",""
"","1","sendRequestRematch がペイロードなしで送信すること","ユニットテスト","Sun Feb 15 09:37:19 UTC 2026","passed","Sun Feb 15 09:37:19 UTC 2026","","Client","",""
"","5403","Result画面にリマッチボタンが両者に表示されること","chromium","Sun Feb 15 09:49:57 UTC 2026","passed","Sun Feb 15 09:50:02 UTC 2026","Rematch — リマッチフロー完全検証","rematch-full.spec.ts","",""
"","1","SEO: 82%","Lighthouse","Sun Feb 15 09:39:03 UTC 2026","passed","Sun Feb 15 09:39:03 UTC 2026","","Scores","",""
"","1","[FAIL] Document does not have a meta description","Lighthouse","Sun Feb 15 09:39:03 UTC 2026","failed","Sun Feb 15 09:39:03 UTC 2026","","Failed Audits","",""
"","1","不正な状態遷移が拒否されること (Ready → Ready)","ユニットテスト","Sun Feb 15 09:37:28 UTC 2026","passed","Sun Feb 15 09:37:28 UTC 2026","","Server","",""
"","1","Critical: 0","npm audit","Sun Feb 15 09:37:12 UTC 2026","passed","Sun Feb 15 09:37:12 UTC 2026","","By Severity","",""
"","197","JoinRoom の onError でエラーが表示されること","ユニットテスト","Sun Feb 15 09:37:23 UTC 2026","passed","Sun Feb 15 09:37:23 UTC 2026","","Client","",""
