"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","リマッチリクエストが相手に OpponentRematch として送られること","ユニットテスト","Sun Feb 15 07:11:20 UTC 2026","passed","Sun Feb 15 07:11:20 UTC 2026","","Server","",""
"","0","field sync interval is 50ms","ユニットテスト","Sun Feb 15 07:11:11 UTC 2026","passed","Sun Feb 15 07:11:11 UTC 2026","","Shared","",""
"","1","SEO: 82%","Lighthouse","Sun Feb 15 07:13:33 UTC 2026","passed","Sun Feb 15 07:13:33 UTC 2026","","Scores","",""
"","779","E-3: ルーム待機中にトップへ戻り → ランダムマッチ → 正常にマッチ","chromium","Sun Feb 15 07:13:54 UTC 2026","passed","Sun Feb 15 07:13:55 UTC 2026","Cross Match — ルーム↔ランダムマッチ横断","cross-match.spec.ts","",""
"","1","OWASP ZAP: 4 finding(s)","Security Dashboard","Sun Feb 15 07:19:46 UTC 2026","failed","Sun Feb 15 07:19:46 UTC 2026","","Tool Status","",""
"","5","creates an empty grid of FIELD_ROWS_BUFFER x FIELD_COLS","ユニットテスト","Sun Feb 15 07:11:15 UTC 2026","passed","Sun Feb 15 07:11:15 UTC 2026","","Client","",""
"","1","ゲームオーバー時に onGameOver コールバックが呼ばれること","ユニットテスト","Sun Feb 15 07:11:13 UTC 2026","passed","Sun Feb 15 07:11:13 UTC 2026","","Client","",""
"","1","Info: 0","npm audit","Sun Feb 15 07:11:01 UTC 2026","passed","Sun Feb 15 07:11:01 UTC 2026","","By Severity","",""
"","1","pressing ""ArrowRight"" returns moveRight","ユニットテスト","Sun Feb 15 07:11:12 UTC 2026","passed","Sun Feb 15 07:11:12 UTC 2026","","Client","",""
"","1","セッションが存在しない場合は何もしないこと","ユニットテスト","Sun Feb 15 07:11:20 UTC 2026","passed","Sun Feb 15 07:11:20 UTC 2026","","Server","",""
"","1","clears a single complete line","ユニットテスト","Sun Feb 15 07:11:15 UTC 2026","passed","Sun Feb 15 07:11:15 UTC 2026","","Client","",""
"","5719","リマッチ要求後に相手が退出するとトップに遷移すること","chromium","Sun Feb 15 07:17:52 UTC 2026","passed","Sun Feb 15 07:17:57 UTC 2026","Rematch Scenario — リマッチシナリオ","rematch-scenario.spec.ts","",""
"","0","getPlayer で player2 側の connectionId を指定して取得できること","ユニットテスト","Sun Feb 15 07:11:20 UTC 2026","passed","Sun Feb 15 07:11:20 UTC 2026","","Server","",""
"","1","同じシードのインスタンス2つが同じピース順序を生成すること","ユニットテスト","Sun Feb 15 07:11:16 UTC 2026","passed","Sun Feb 15 07:11:16 UTC 2026","","Client","",""
"","246","top page displays game title","chromium","Sun Feb 15 07:19:04 UTC 2026","passed","Sun Feb 15 07:19:04 UTC 2026","","smoke.spec.ts","",""
"","1","DAST Scan: 2 medium/high finding(s)","OWASP ZAP","Sun Feb 15 07:13:45 UTC 2026","failed","Sun Feb 15 07:13:45 UTC 2026","","Summary","",""
"","5434","敗者からのリマッチ要求が勝者に通知されること","chromium","Sun Feb 15 07:17:15 UTC 2026","passed","Sun Feb 15 07:17:21 UTC 2026","Rematch — リマッチフロー完全検証","rematch-full.spec.ts","",""
"","238","ニックネーム入力フォームが表示されること","chromium","Sun Feb 15 07:19:06 UTC 2026","passed","Sun Feb 15 07:19:06 UTC 2026","TopPage","top-page.spec.ts","",""
"","1","setConnectionState で値が更新されること","ユニットテスト","Sun Feb 15 07:11:17 UTC 2026","passed","Sun Feb 15 07:11:17 UTC 2026","","Client","",""
"","1","value 99 (不明な値) でもエラーにならないこと","ユニットテスト","Sun Feb 15 07:11:14 UTC 2026","passed","Sun Feb 15 07:11:14 UTC 2026","","Client","",""
"","18","health endpoint returns ok","ユニットテスト","Sun Feb 15 07:11:21 UTC 2026","passed","Sun Feb 15 07:11:21 UTC 2026","","Server","",""
"","4","Disconnect による敗北でも LOSE が表示されること","ユニットテスト","Sun Feb 15 07:11:17 UTC 2026","passed","Sun Feb 15 07:11:17 UTC 2026","","Client","",""
"","95","JoinRoom 接続失敗でエラーメッセージが表示されること","ユニットテスト","Sun Feb 15 07:11:15 UTC 2026","passed","Sun Feb 15 07:11:15 UTC 2026","","Client","",""
"","1","対戦相手が見つからない場合にガーベジが送信されないこと","ユニットテスト","Sun Feb 15 07:11:20 UTC 2026","passed","Sun Feb 15 07:11:20 UTC 2026","","Server","",""
"","0","不正ペイロードで Error が返ること","ユニットテスト","Sun Feb 15 07:11:20 UTC 2026","passed","Sun Feb 15 07:11:20 UTC 2026","","Server","",""
"","5","pressing ""ArrowLeft"" returns moveLeft","ユニットテスト","Sun Feb 15 07:11:12 UTC 2026","passed","Sun Feb 15 07:11:12 UTC 2026","","Client","",""
"","1","満員ルームへの参加が拒否されること","ユニットテスト","Sun Feb 15 07:11:21 UTC 2026","passed","Sun Feb 15 07:11:21 UTC 2026","","Server","",""
"","1","おじゃまブロック (value=8) でグレー色が使われること","ユニットテスト","Sun Feb 15 07:11:14 UTC 2026","passed","Sun Feb 15 07:11:14 UTC 2026","","Client","",""
"","0","ルームに参加していない場合は何もしないこと","ユニットテスト","Sun Feb 15 07:11:20 UTC 2026","passed","Sun Feb 15 07:11:20 UTC 2026","","Server","",""
"","1","onclose で disconnected に遷移すること","ユニットテスト","Sun Feb 15 07:11:12 UTC 2026","passed","Sun Feb 15 07:11:12 UTC 2026","","Client","",""
"","1","pressing ""w"" returns rotateCW","ユニットテスト","Sun Feb 15 07:11:12 UTC 2026","passed","Sun Feb 15 07:11:12 UTC 2026","","Client","",""
"","0","fires once immediately on initial press, then no repeat before DAS_MS","ユニットテスト","Sun Feb 15 07:11:12 UTC 2026","passed","Sun Feb 15 07:11:12 UTC 2026","","Client","",""
"","1","sendLeaveRoom がペイロードなしで送信すること","ユニットテスト","Sun Feb 15 07:11:12 UTC 2026","passed","Sun Feb 15 07:11:12 UTC 2026","","Client","",""
"","5953","E-2: ランダムマッチ対戦後 → ルーム作成で次の対戦","chromium","Sun Feb 15 07:13:49 UTC 2026","passed","Sun Feb 15 07:13:54 UTC 2026","Cross Match — ルーム↔ランダムマッチ横断","cross-match.spec.ts","",""
"","2","正常なニックネームが通過すること","ユニットテスト","Sun Feb 15 07:11:21 UTC 2026","passed","Sun Feb 15 07:11:21 UTC 2026","","Server","",""
"","0","存在するルームの削除が true を返すこと","ユニットテスト","Sun Feb 15 07:11:21 UTC 2026","passed","Sun Feb 15 07:11:21 UTC 2026","","Server","",""
"","0","setRoomId で値が更新されること","ユニットテスト","Sun Feb 15 07:11:17 UTC 2026","passed","Sun Feb 15 07:11:17 UTC 2026","","Client","",""
"","0","tryRotate: current が null のとき false を返すこと","ユニットテスト","Sun Feb 15 07:11:13 UTC 2026","passed","Sun Feb 15 07:11:13 UTC 2026","","Client","",""
"","1","未接続時に send が呼ばれないこと","ユニットテスト","Sun Feb 15 07:11:12 UTC 2026","passed","Sun Feb 15 07:11:12 UTC 2026","","Client","",""
"","5","相手の再戦要求がない場合はテキストが表示されないこと","ユニットテスト","Sun Feb 15 07:11:17 UTC 2026","passed","Sun Feb 15 07:11:17 UTC 2026","","Client","",""
"","0","Idle 状態で update() が何もしないこと","ユニットテスト","Sun Feb 15 07:11:13 UTC 2026","passed","Sun Feb 15 07:11:13 UTC 2026","","Client","",""
