"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","field is 10 columns x 20 rows","ユニットテスト","Mon Feb 16 08:06:01 UTC 2026","passed","Mon Feb 16 08:06:01 UTC 2026","","Shared","",""
"","0","BL-5: ランダムマッチ → 対戦 → 結果 → 片方退出 → 相手がトップに遷移","random-match-3","Mon Feb 16 08:14:11 UTC 2026","skipped","Mon Feb 16 08:14:11 UTC 2026","ランダムマッチ ライフサイクル","random-match-lifecycle.spec.ts","",""
"","6","行が undefined の場合にスキップされること (defensive)","ユニットテスト","Mon Feb 16 08:06:04 UTC 2026","passed","Mon Feb 16 08:06:04 UTC 2026","","Client","",""
"","0","レベルアップが消去ライン数に基づくこと","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","67","onMatchFound ハンドラでロビーにナビゲートされること","ユニットテスト","Mon Feb 16 08:06:06 UTC 2026","passed","Mon Feb 16 08:06:06 UTC 2026","","Client","",""
"","1","片方のリマッチ要求で RematchAccepted が送られないこと","ユニットテスト","Mon Feb 16 08:06:12 UTC 2026","passed","Mon Feb 16 08:06:12 UTC 2026","","Server","",""
"","8","OpponentDisconnected 時にカウントダウンが未開始でもクラッシュしないこと","ユニットテスト","Mon Feb 16 08:06:07 UTC 2026","passed","Mon Feb 16 08:06:07 UTC 2026","","Client","",""
"","3","defines all client-to-server event names","ユニットテスト","Mon Feb 16 08:06:01 UTC 2026","passed","Mon Feb 16 08:06:01 UTC 2026","","Shared","",""
"","14","engine の onFieldUpdate コールバックでストアとSignalRが更新されること","ユニットテスト","Mon Feb 16 08:06:05 UTC 2026","passed","Mon Feb 16 08:06:05 UTC 2026","","Client","",""
"","0","pressing ""ArrowRight"" returns moveRight","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","1","4 rotations return to original shape","ユニットテスト","Mon Feb 16 08:06:09 UTC 2026","passed","Mon Feb 16 08:06:09 UTC 2026","","Client","",""
"","1","ハードドロップ時に onFieldUpdate が呼ばれること","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","1","ハンドラ未設定のイベントでもクラッシュしないこと","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","7986","ハードドロップ複数回後に相手のLinesが同期すること","chromium","Mon Feb 16 08:10:29 UTC 2026","passed","Mon Feb 16 08:10:37 UTC 2026","対戦相手スコア同期","opponent-sync.spec.ts","",""
"","2","ライン消去時に onLinesCleared コールバックが呼ばれること","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","14403","F-2: 連続2回リマッチ → 3戦目で状態が正しくリセットされる","chromium","Mon Feb 16 08:12:00 UTC 2026","passed","Mon Feb 16 08:12:15 UTC 2026","リマッチバリエーション","rematch-variations.spec.ts","",""
"","1","Gitleaks: Not run","Security Dashboard","Mon Feb 16 08:14:45 UTC 2026","broken","Mon Feb 16 08:14:45 UTC 2026","","Tool Status","",""
"","691","ルームIDの横にCopyボタンが表示されること","chromium","Mon Feb 16 08:09:33 UTC 2026","passed","Mon Feb 16 08:09:33 UTC 2026","ロビーUI詳細","lobby-copy-leave.spec.ts","",""
"","0","I mino uses different offsets than JLSTZ","ユニットテスト","Mon Feb 16 08:06:09 UTC 2026","passed","Mon Feb 16 08:06:09 UTC 2026","","Client","",""
"","7","本番環境で未知のパスがindex.htmlにフォールバックされること","ユニットテスト","Mon Feb 16 08:06:13 UTC 2026","passed","Mon Feb 16 08:06:13 UTC 2026","","Server","",""
"","0","バッファ上部にはみ出したピースのロックで gr < 0 のセルがスキップされること","ユニットテスト","Mon Feb 16 08:06:06 UTC 2026","passed","Mon Feb 16 08:06:06 UTC 2026","","Client","",""
"","1","GameOver で切断タイマーがクリアされること","ユニットテスト","Mon Feb 16 08:06:12 UTC 2026","passed","Mon Feb 16 08:06:12 UTC 2026","","Server","",""
"","100","トップへ戻るボタンで全ストアがリセットされること","ユニットテスト","Mon Feb 16 08:06:08 UTC 2026","passed","Mon Feb 16 08:06:08 UTC 2026","","Client","",""
"","1","onclose で disconnected に遷移すること","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","1","setOpponentField で相手フィールドと統計が更新されること","ユニットテスト","Mon Feb 16 08:06:09 UTC 2026","passed","Mon Feb 16 08:06:09 UTC 2026","","Client","",""
"","1","peek(10) でバッグを超える先読みで追加バッグが生成されること","ユニットテスト","Mon Feb 16 08:06:08 UTC 2026","passed","Mon Feb 16 08:06:08 UTC 2026","","Client","",""
"","1","RematchAccepted イベントでハンドラが呼ばれること","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","0","returns correct value for valid levels","ユニットテスト","Mon Feb 16 08:06:01 UTC 2026","passed","Mon Feb 16 08:06:01 UTC 2026","","Shared","",""
"","1","Low Risk: 3","OWASP ZAP","Mon Feb 16 08:07:58 UTC 2026","passed","Mon Feb 16 08:07:58 UTC 2026","","By Risk Level","",""
"","6203","敗者からのリマッチ要求が勝者に通知されること","E2Eテスト","Mon Feb 16 08:11:13 UTC 2026","passed","Mon Feb 16 08:11:19 UTC 2026","リマッチフロー完全検証","rematch-full.spec.ts","",""
"","9423","リマッチ後のロビーでReady→再対戦できること","chromium","Mon Feb 16 08:11:44 UTC 2026","passed","Mon Feb 16 08:11:54 UTC 2026","リマッチシナリオ","rematch-scenario.spec.ts","",""
"","6279","片方のみReadyではカウントダウンが始まらないこと","chromium","Mon Feb 16 08:09:41 UTC 2026","passed","Mon Feb 16 08:09:48 UTC 2026","ロビー — 拡張テスト","lobby-extended.spec.ts","",""
"","1","Accessibility: 100%","Lighthouse","Mon Feb 16 08:07:46 UTC 2026","passed","Mon Feb 16 08:07:46 UTC 2026","","Scores","",""
"","0","ArrowRight と ""d"" で同様にDASが継続すること","ユニットテスト","Mon Feb 16 08:06:03 UTC 2026","passed","Mon Feb 16 08:06:03 UTC 2026","","Client","",""
"","0","不正な状態遷移が拒否されること (Ready → Ready)","ユニットテスト","Mon Feb 16 08:06:12 UTC 2026","passed","Mon Feb 16 08:06:12 UTC 2026","","Server","",""
"","0","writes tetromino type value to grid cells","ユニットテスト","Mon Feb 16 08:06:06 UTC 2026","passed","Mon Feb 16 08:06:06 UTC 2026","","Client","",""
