"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1568","G-2: 待機ルームリストの参加ボタンでルームに参加できる","chromium","Mon Feb 16 00:14:15 UTC 2026","passed","Mon Feb 16 00:14:17 UTC 2026","Waiting Room List — 待機中ルームリスト","waiting-room-list.spec.ts","",""
"","0","pushes existing blocks upward","ユニットテスト","Mon Feb 16 00:04:11 UTC 2026","passed","Mon Feb 16 00:04:11 UTC 2026","","Client","",""
"","173","未接続時にルーム作成で connect() が呼ばれること","ユニットテスト","Mon Feb 16 00:04:11 UTC 2026","passed","Mon Feb 16 00:04:11 UTC 2026","","Client","",""
"","1","Medium Risk: 2","OWASP ZAP","Mon Feb 16 00:05:55 UTC 2026","failed","Mon Feb 16 00:05:55 UTC 2026","","By Risk Level","",""
"","0","禁止ワードを含むニックネームが拒否されること","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","0","getAllRooms で全ルームが取得できること","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1","Duplicated Lines: 0.5%","SonarCloud","Mon Feb 16 00:05:37 UTC 2026","passed","Mon Feb 16 00:05:37 UTC 2026","","Maintainability","",""
"","1","disconnect() で disconnected になること","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","1","壁を超えて移動できないこと","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","3850","A-6: 同じニックネームの2人が同じルームに参加 → 正常動作","chromium","Mon Feb 16 00:13:53 UTC 2026","passed","Mon Feb 16 00:13:57 UTC 2026","Room Concurrency — ルーム競合・同時操作","room-concurrency.spec.ts","",""
"","0","rejects placement below floor","ユニットテスト","Mon Feb 16 00:04:11 UTC 2026","passed","Mon Feb 16 00:04:11 UTC 2026","","Client","",""
"","3842","相手のLines表示が確認できること","chromium","Mon Feb 16 00:12:05 UTC 2026","passed","Mon Feb 16 00:12:09 UTC 2026","Opponent Sync — 対戦相手スコア同期","opponent-sync.spec.ts","",""
"","1","value 99 (不明な値) でもエラーにならないこと","ユニットテスト","Mon Feb 16 00:04:10 UTC 2026","passed","Mon Feb 16 00:04:10 UTC 2026","","Client","",""
"","0","Waiting 状態で対戦相手がいない場合の切断でも正常に処理されること","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1","ignores unmapped keys","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","0","resetForRematch で status が Waiting に戻ること","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","0","addPendingGarbage でおじゃまが累積されること","ユニットテスト","Mon Feb 16 00:04:14 UTC 2026","passed","Mon Feb 16 00:04:14 UTC 2026","","Client","",""
"","0","現在のピースがない場合に getGhostRow が null を返すこと","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","1","不正ペイロードでは転送されないこと","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","20369","D-2: 対戦中にネットワーク切断→30秒以内に復帰→ゲーム継続","chromium","Mon Feb 16 00:10:10 UTC 2026","passed","Mon Feb 16 00:10:30 UTC 2026","Disconnect Variations — 切断バリエーション","disconnect-variations.spec.ts","",""
"","1","LinesCleared(1) でおじゃまが送られないこと","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","0","connection が null の場合に setupLifecycleHooks が早期リターンすること","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","0","getOpponent でプレイヤーが1人しかいない場合に null を返すこと","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1","Informational Risk: 3","OWASP ZAP","Mon Feb 16 00:05:55 UTC 2026","passed","Mon Feb 16 00:05:55 UTC 2026","","By Risk Level","",""
"","257","空白のみでボタンが無効であること","chromium","Mon Feb 16 00:14:11 UTC 2026","passed","Mon Feb 16 00:14:12 UTC 2026","TopPage — ニックネームバリデーション","top-page-validation.spec.ts","",""
"","1","空配列でもエラーにならないこと","ユニットテスト","Mon Feb 16 00:04:10 UTC 2026","passed","Mon Feb 16 00:04:10 UTC 2026","","Client","",""
"","5719","両者がリマッチ要求するとロビーに戻ること","chromium","Mon Feb 16 00:12:44 UTC 2026","passed","Mon Feb 16 00:12:50 UTC 2026","Rematch Scenario — リマッチシナリオ","rematch-scenario.spec.ts","",""
"","47","404 テキストが表示されること","ユニットテスト","Mon Feb 16 00:04:16 UTC 2026","passed","Mon Feb 16 00:04:16 UTC 2026","","Client","",""
"","12","engine の onGameOver コールバックで GameOver 状態になり sendGameOver が呼ばれること","ユニットテスト","Mon Feb 16 00:04:10 UTC 2026","passed","Mon Feb 16 00:04:10 UTC 2026","","Client","",""
"","0","room ID length is 6","ユニットテスト","Mon Feb 16 00:04:06 UTC 2026","passed","Mon Feb 16 00:04:06 UTC 2026","","Shared","",""
"","274","ルームID未入力で参加ボタンが無効であること","chromium","Mon Feb 16 00:14:12 UTC 2026","passed","Mon Feb 16 00:14:12 UTC 2026","TopPage — ルームID参加バリデーション","top-page-validation.spec.ts","",""
"","34807","BD-2: ランダムマッチ → 対戦中に相手がブラウザを閉じる → WIN表示","random-match","Mon Feb 16 00:14:36 UTC 2026","passed","Mon Feb 16 00:15:11 UTC 2026","Random Match Disconnect — ランダムマッチ 切断テスト","random-match-disconnect.spec.ts","",""
"","0","lockPiece: current が null のとき早期リターンすること","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","1","行が undefined の場合にスキップされること (defensive)","ユニットテスト","Mon Feb 16 00:04:10 UTC 2026","passed","Mon Feb 16 00:04:10 UTC 2026","","Client","",""
"","0","returns false on empty field","ユニットテスト","Mon Feb 16 00:04:11 UTC 2026","passed","Mon Feb 16 00:04:11 UTC 2026","","Client","",""
"","0","不正ペイロードで Error が返ること","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1","defines all server-to-client event names","ユニットテスト","Mon Feb 16 00:04:06 UTC 2026","passed","Mon Feb 16 00:04:06 UTC 2026","","Shared","",""
"","0","tryRotate: current が null のとき false を返すこと","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","1","タイマーがない状態での再接続でもエラーにならないこと","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1","Vulnerabilities: 0","SonarCloud","Mon Feb 16 00:05:37 UTC 2026","passed","Mon Feb 16 00:05:37 UTC 2026","","Security","",""
"","5992","B-6: ランダムマッチ対戦後に再度ランダムマッチ → 正常にマッチ","random-match","Mon Feb 16 00:16:25 UTC 2026","passed","Mon Feb 16 00:16:31 UTC 2026","Random Match Multi — ランダムマッチ複数人","random-match-multi.spec.ts","",""
"","1","Best Practices: 96%","Lighthouse","Mon Feb 16 00:05:53 UTC 2026","passed","Mon Feb 16 00:05:53 UTC 2026","","Scores","",""
"","0","ルームに参加していない場合は何もしないこと","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1827","G-3: ルーム満員でリストから消える","chromium","Mon Feb 16 00:14:17 UTC 2026","passed","Mon Feb 16 00:14:19 UTC 2026","Waiting Room List — 待機中ルームリスト","waiting-room-list.spec.ts","",""
"","10","engine の onLinesCleared コールバックで sendLinesCleared が呼ばれること","ユニットテスト","Mon Feb 16 00:04:10 UTC 2026","passed","Mon Feb 16 00:04:10 UTC 2026","","Client","",""
"","0","disconnect() で未接続の場合でもエラーにならないこと","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","1","ゲームオーバー時に isGrounded が false に設定されること","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","9","opponentNickname が設定されている場合にその名前が表示されること","ユニットテスト","Mon Feb 16 00:04:10 UTC 2026","passed","Mon Feb 16 00:04:10 UTC 2026","","Client","",""
"","2","FieldUpdate が相手に OpponentFieldUpdate として転送されること","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1","スロットル中に2回目の送信でpendingが上書きされること","ユニットテスト","Mon Feb 16 00:04:08 UTC 2026","passed","Mon Feb 16 00:04:08 UTC 2026","","Client","",""
"","6892","C-2: 1ルーム終了、もう1ルーム継続","chromium","Mon Feb 16 00:11:52 UTC 2026","passed","Mon Feb 16 00:11:58 UTC 2026","Multi Room Battle — 複数ルーム同時対戦","multi-room-battle.spec.ts","",""
"","0","勝敗が正しく設定されること (conn-2 が切断で敗北)","ユニットテスト","Mon Feb 16 00:04:18 UTC 2026","passed","Mon Feb 16 00:04:18 UTC 2026","","Server","",""
"","1","JLSTZ wall kick has all 8 transitions","ユニットテスト","Mon Feb 16 00:04:15 UTC 2026","passed","Mon Feb 16 00:04:15 UTC 2026","","Client","",""
