"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","CodeQL: Not run","Security Dashboard","Mon Feb 16 19:32:33 UTC 2026","broken","Mon Feb 16 19:32:33 UTC 2026","","Tool Status","",""
"","2","field is 10 columns x 20 rows","ユニットテスト","Mon Feb 16 19:30:56 UTC 2026","passed","Mon Feb 16 19:30:56 UTC 2026","","Shared","",""
"","1","LinesCleared(1) でおじゃまが送られないこと","ユニットテスト","Mon Feb 16 19:31:08 UTC 2026","passed","Mon Feb 16 19:31:08 UTC 2026","","Server","",""
"","3","CW: 0→1→2→3→0","ユニットテスト","Mon Feb 16 19:31:20 UTC 2026","passed","Mon Feb 16 19:31:20 UTC 2026","","Client","",""
"","4","each shape has exactly 4 filled cells","ユニットテスト","Mon Feb 16 19:31:20 UTC 2026","passed","Mon Feb 16 19:31:20 UTC 2026","","Client","",""
"","0","1ライン消去 → 0おじゃま","ユニットテスト","Mon Feb 16 19:31:09 UTC 2026","passed","Mon Feb 16 19:31:09 UTC 2026","","Server","",""
"","1","背景にradialGradientが使われること","ユニットテスト","Mon Feb 16 19:31:13 UTC 2026","passed","Mon Feb 16 19:31:13 UTC 2026","","Client","",""
"","0","tryRotate: current が null のとき false を返すこと","ユニットテスト","Mon Feb 16 19:31:11 UTC 2026","passed","Mon Feb 16 19:31:11 UTC 2026","","Client","",""
"","1","Waiting 状態（ゲームセッションなし）の切断で相手に OpponentDisconnected(timeout=0) が送られること","ユニットテスト","Mon Feb 16 19:31:08 UTC 2026","passed","Mon Feb 16 19:31:08 UTC 2026","","Server","",""
"","0","pushes existing blocks upward","ユニットテスト","Mon Feb 16 19:31:14 UTC 2026","passed","Mon Feb 16 19:31:14 UTC 2026","","Client","",""
"","0","buffer rows include 2 extra rows above visible area","ユニットテスト","Mon Feb 16 19:30:56 UTC 2026","passed","Mon Feb 16 19:30:56 UTC 2026","","Shared","",""
"","1","reset で初期状態に戻ること","ユニットテスト","Mon Feb 16 19:31:18 UTC 2026","passed","Mon Feb 16 19:31:18 UTC 2026","","Client","",""
