"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","sendJoinRandomMatch が正しく送信すること","SignalRClient","Sun Feb 15 06:35:46 UTC 2026","passed","Sun Feb 15 06:35:46 UTC 2026","","send methods","",""
"","1","対戦相手が見つからない場合に通知が送信されないこと","GameSessionManager","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","disconnect handling","",""
"","1","ルーム内にプレイヤーが見つからない場合に disconnect が呼ばれないこと","GameHub","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","onDisconnected","",""
"","1","defines all server-to-client event names","ServerEvents","Sun Feb 15 06:35:44 UTC 2026","passed","Sun Feb 15 06:35:44 UTC 2026","","","",""
"","12","onReceiveGarbage で engineRef.current にもガーベジが追加されること","BattlePage","Sun Feb 15 06:35:48 UTC 2026","passed","Sun Feb 15 06:35:48 UTC 2026","","","",""
"","1","ハンドラ未設定のイベントでもクラッシュしないこと","SignalRClient","Sun Feb 15 06:35:46 UTC 2026","passed","Sun Feb 15 06:35:46 UTC 2026","","receive handlers","",""
"","0","level 0 is the slowest (1000ms)","Speed table","Sun Feb 15 06:35:44 UTC 2026","passed","Sun Feb 15 06:35:44 UTC 2026","","","",""
"","0","value 99 (不明な値) でもエラーにならないこと","Renderer","Sun Feb 15 06:35:47 UTC 2026","passed","Sun Feb 15 06:35:47 UTC 2026","","getCellColor エッジケース","",""
"","0","reconnect で connectionId が更新され isConnected が true になること","Player","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","","",""
"","0","両方のキーを離すと DAS が停止すること","InputHandler","Sun Feb 15 06:35:46 UTC 2026","passed","Sun Feb 15 06:35:46 UTC 2026","","DAS キーリリース時に同じアクションの別キーが押されている場合","",""
"","1","対戦中の切断で相手に OpponentDisconnected が送られること","GameHub","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","onDisconnected","",""
"","2","最初の7回の next() で全7種類のテトリミノが1回ずつ出ること","BagRandomizer","Sun Feb 15 06:35:49 UTC 2026","passed","Sun Feb 15 06:35:49 UTC 2026","","next()","",""
"","1","GameOver で切断タイマーがクリアされること","GameSessionManager","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","handleGameOver","",""
"","1","ハードドロップ時に onFieldUpdate が呼ばれること","GameEngine","Sun Feb 15 06:35:46 UTC 2026","passed","Sun Feb 15 06:35:46 UTC 2026","","onFieldUpdate コールバック","",""
"","1","1ライン消去 → 0おじゃま","GarbageCalculator","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","","",""
"","2","プレイヤーが不足している場合にエラーが発生すること (player1 が null)","GameSessionManager","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","startSession","",""
"","0","不正な状態遷移が拒否されること (Playing → Playing)","Room","Sun Feb 15 06:35:54 UTC 2026","passed","Sun Feb 15 06:35:54 UTC 2026","","","",""
"","55","接続済みの場合 connect() が呼ばれないこと (ensureConnected early return)","TopPage","Sun Feb 15 06:35:48 UTC 2026","passed","Sun Feb 15 06:35:48 UTC 2026","","","",""
"","1","ゴーストピースがバッファ行にある場合もエラーが起きないこと","Renderer","Sun Feb 15 06:35:47 UTC 2026","passed","Sun Feb 15 06:35:47 UTC 2026","","drawField","",""
"","2","50ms 以内の連続送信が間引かれること","SignalRClient","Sun Feb 15 06:35:46 UTC 2026","passed","Sun Feb 15 06:35:46 UTC 2026","","FieldUpdate throttling","",""
"","0","ゲームオーバー後に update が無視されること","GameEngine","Sun Feb 15 06:35:46 UTC 2026","passed","Sun Feb 15 06:35:46 UTC 2026","","game over","",""
"","1","values are 1 through 7 (0 is reserved for empty)","TetrominoType enum","Sun Feb 15 06:35:44 UTC 2026","passed","Sun Feb 15 06:35:44 UTC 2026","","","",""
